"elderly_id","city","request_date","status","needs","request_id"
263,"Santa Monica",2025-02-27,"Pending","Educational programs, Social event planning, Arts and crafts activities, Volunteer coordination, Reading aloud (books, newspapers), Cooking meals, Volunteer coordination, Assistive technology training, Arts and crafts activities","R787"
263,"Santa Monica",2025-03-08,"Completed","Educational programs, Social event planning, Arts and crafts activities, Volunteer coordination, Reading aloud (books, newspapers), Cooking meals, Volunteer coordination, Assistive technology training, Arts and crafts activities","R788"
263,"Santa Monica",2025-03-15,"Completed","Educational programs, Social event planning, Arts and crafts activities, Volunteer coordination, Reading aloud (books, newspapers), Cooking meals, Volunteer coordination, Assistive technology training, Arts and crafts activities","R789"
264,"Augusta",2025-03-08,"Pending","Playing games (cards, board games), Arts and crafts activities, Gardening, Housekeeping, Cooking meals, Social event planning, Respite care (for family caregivers), Walking/exercise assistance","R790"
264,"Augusta",2025-03-04,"Completed","Playing games (cards, board games), Arts and crafts activities, Gardening, Housekeeping, Cooking meals, Social event planning, Respite care (for family caregivers), Walking/exercise assistance","R791"
264,"Augusta",2025-03-15,"Pending","Playing games (cards, board games), Arts and crafts activities, Gardening, Housekeeping, Cooking meals, Social event planning, Respite care (for family caregivers), Walking/exercise assistance","R792"
265,"Rochester",2025-02-26,"Completed","Grocery shopping, Playing games (cards, board games), Medication reminders (non-medical), Assistive technology training, Accessibility modifications (home), Medication reminders (non-medical), Housekeeping","R793"
265,"Rochester",2025-02-20,"Completed","Grocery shopping, Playing games (cards, board games), Medication reminders (non-medical), Assistive technology training, Accessibility modifications (home), Medication reminders (non-medical), Housekeeping","R794"
265,"Rochester",2025-03-05,"Completed","Grocery shopping, Playing games (cards, board games), Medication reminders (non-medical), Assistive technology training, Accessibility modifications (home), Medication reminders (non-medical), Housekeeping","R795"
266,"Berger",2025-03-07,"Pending","Social event planning, Home maintenance (minor repairs), Housekeeping, Assistive technology training, Medication reminders (non-medical)","R796"
266,"Berger",2025-02-19,"Pending","Social event planning, Home maintenance (minor repairs), Housekeeping, Assistive technology training, Medication reminders (non-medical)","R797"
266,"Berger",2025-02-26,"Completed","Social event planning, Home maintenance (minor repairs), Housekeeping, Assistive technology training, Medication reminders (non-medical)","R798"
267,"Washington",2025-02-22,"Pending","Legal assistance referrals, Legal assistance referrals, Errands (post office, dry cleaning), Walking/exercise assistance, Home safety assessments, Reading aloud (books, newspapers), Financial management assistance (budgeting), Grocery shopping","R799"
267,"Washington",2025-03-12,"Completed","Legal assistance referrals, Legal assistance referrals, Errands (post office, dry cleaning), Walking/exercise assistance, Home safety assessments, Reading aloud (books, newspapers), Financial management assistance (budgeting), Grocery shopping","R800"
267,"Washington",2025-02-21,"Pending","Legal assistance referrals, Legal assistance referrals, Errands (post office, dry cleaning), Walking/exercise assistance, Home safety assessments, Reading aloud (books, newspapers), Financial management assistance (budgeting), Grocery shopping","R801"
268,"Saxtons River",2025-02-25,"Pending","Personal care (dressing, bathing - non-medical), Playing games (cards, board games), Music and entertainment, Tech support (computers, phones), Respite care (for family caregivers), Mental wellness support (non-clinical), Arts and crafts activities, Travel companionship","R802"
268,"Saxtons River",2025-03-15,"Completed","Personal care (dressing, bathing - non-medical), Playing games (cards, board games), Music and entertainment, Tech support (computers, phones), Respite care (for family caregivers), Mental wellness support (non-clinical), Arts and crafts activities, Travel companionship","R803"
268,"Saxtons River",2025-03-09,"Completed","Personal care (dressing, bathing - non-medical), Playing games (cards, board games), Music and entertainment, Tech support (computers, phones), Respite care (for family caregivers), Mental wellness support (non-clinical), Arts and crafts activities, Travel companionship","R804"
269,"Manchester",2025-02-23,"Completed","Gardening, Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers)","R805"
269,"Manchester",2025-03-19,"Completed","Gardening, Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers)","R806"
269,"Manchester",2025-02-21,"Completed","Gardening, Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers)","R807"
270,"Arlington",2025-02-28,"Completed","Cooking meals, Financial management assistance (budgeting), Senior center activities, Fall prevention assistance","R808"
270,"Arlington",2025-03-03,"Completed","Cooking meals, Financial management assistance (budgeting), Senior center activities, Fall prevention assistance","R809"
270,"Arlington",2025-02-25,"Completed","Cooking meals, Financial management assistance (budgeting), Senior center activities, Fall prevention assistance","R810"
271,"Myrtle Beach",2025-03-16,"Completed","Housekeeping, Gardening, Financial management assistance (budgeting)","R811"
271,"Myrtle Beach",2025-03-07,"Completed","Housekeeping, Gardening, Financial management assistance (budgeting)","R812"
271,"Myrtle Beach",2025-02-20,"Completed","Housekeeping, Gardening, Financial management assistance (budgeting)","R813"
272,"Brookings",2025-02-22,"Completed","Walking/exercise assistance, Transportation to appointments, Home maintenance (minor repairs), Personal care (dressing, bathing - non-medical)","R814"
272,"Brookings",2025-03-17,"Completed","Walking/exercise assistance, Transportation to appointments, Home maintenance (minor repairs), Personal care (dressing, bathing - non-medical)","R815"
272,"Brookings",2025-02-23,"Completed","Walking/exercise assistance, Transportation to appointments, Home maintenance (minor repairs), Personal care (dressing, bathing - non-medical)","R816"
273,"Freeport",2025-03-02,"Completed","Volunteer coordination, Travel companionship, Grocery shopping","R817"
273,"Freeport",2025-02-25,"Completed","Volunteer coordination, Travel companionship, Grocery shopping","R818"
273,"Freeport",2025-02-18,"Completed","Volunteer coordination, Travel companionship, Grocery shopping","R819"
274,"Rappahannock Academy",2025-02-26,"Completed","Legal assistance referrals, Home safety assessments, Reading aloud (books, newspapers), Home safety assessments","R820"
274,"Rappahannock Academy",2025-03-03,"Pending","Legal assistance referrals, Home safety assessments, Reading aloud (books, newspapers), Home safety assessments","R821"
274,"Rappahannock Academy",2025-03-01,"Completed","Legal assistance referrals, Home safety assessments, Reading aloud (books, newspapers), Home safety assessments","R822"
275,"Springfield",2025-02-22,"Pending","Senior center activities, Medication reminders (non-medical)","R823"
275,"Springfield",2025-03-13,"Completed","Senior center activities, Medication reminders (non-medical)","R824"
275,"Springfield",2025-03-03,"Completed","Senior center activities, Medication reminders (non-medical)","R825"
276,"Nesbit",2025-03-14,"Completed","Fall prevention assistance, Walking/exercise assistance, Grocery shopping, Accessibility modifications (home)","R826"
276,"Nesbit",2025-02-26,"Completed","Fall prevention assistance, Walking/exercise assistance, Grocery shopping, Accessibility modifications (home)","R827"
276,"Nesbit",2025-02-21,"Completed","Fall prevention assistance, Walking/exercise assistance, Grocery shopping, Accessibility modifications (home)","R828"
277,"Bowmanstown",2025-03-16,"Completed","Housekeeping, Arts and crafts activities, Playing games (cards, board games), Home maintenance (minor repairs), Playing games (cards, board games)","R829"
277,"Bowmanstown",2025-03-07,"Completed","Housekeeping, Arts and crafts activities, Playing games (cards, board games), Home maintenance (minor repairs), Playing games (cards, board games)","R830"
277,"Bowmanstown",2025-03-19,"Pending","Housekeeping, Arts and crafts activities, Playing games (cards, board games), Home maintenance (minor repairs), Playing games (cards, board games)","R831"
278,"Gaylord",2025-03-05,"Completed","Home safety assessments, Home safety assessments, Gardening, Home maintenance (minor repairs), Accessibility modifications (home), Legal assistance referrals, Pet care, Reading aloud (books, newspapers), Educational programs, Arts and crafts activities","R832"
278,"Gaylord",2025-02-23,"Pending","Home safety assessments, Home safety assessments, Gardening, Home maintenance (minor repairs), Accessibility modifications (home), Legal assistance referrals, Pet care, Reading aloud (books, newspapers), Educational programs, Arts and crafts activities","R833"
